1050								1050
530								530
871								871
1130								1130
644								644
981								981
1131								1131
466								466
653								653
385								385
167								167
880								880
892								892
845								845
189								189
894								894
614								614
755								755
1405								1405
1495								1495
292								292
877								877
784								784
782								782
169								169
231								231
168								168
473								473
439								439
1032								1032
832								832
1218								1218
821								821
913								913
1151								1151
600								600
566								566
656								656
1001								1001
1109								1109
728								728
1122								1122
1439								1439
825								825
875								875
459								459
396								396
1148								1148
1179								1179
649								649
560								560
938								938
687								687
701								701
623								623
938								938
922								922
532								532
1216								1216
532								532
1004								1004
569								569
1032								1032
866								866
1001								1001
740								740
230								230
1001								1001
842								842
701								701
242								242
725								725
448								448
831								831
196								196
408								408
1154								1154
928								928
699								699
610								610
1045								1045
813								813
1150								1150
626								626
957								957
175								175
409								409
1038								1038
878								878
544								544
704								704
519								519
167								167
669								669
314								314
1090								1090
369								369
1019								1019
505								505
176								176
934								934
1132								1132
955								955
367								367
168								168
364								364
544								544
725								725
1172								1172
1005								1005
389								389
680								680
907								907
1139								1139
202								202
997								997
1068								1068
393								393
609								609
778								778
796								796
337								337
897								897
564								564
526								526
393								393
1125								1125
760								760
907								907
1042								1042
682								682
1177								1177
723								723
789								789
401								401
196								196
993								993
760								760
439								439
943								943
180								180
527								527
254								254
604								604
811								811
822								822
478								478
1452								1452
943								943
1024								1024
1388								1388
1038								1038
2101								2101
1545								1545
860								860
1460								1460
1061								1061
869								869
78								78
920								920
792								792
1051								1051
288								288
1129								1129
1246								1246
298								298
1025								1025
292								292
233								233
1051								1051
525								525
355								355
699								699
300								300
1125								1125
292								292
159								159
842								842
219								219
433								433
731								731
731								731
454								454
1125								1125
954								954
635								635
708								708
237								237
1179								1179
298								298
984								984
1246								1246
731								731
288								288
1047								1047
288								288
1051								1051
832								832
1168								1168
525								525
1017								1017
962								962
650								650
141								141
233								233
1168								1168
837								837
572								572
984								984
792								792
855								855
147								147
155								155
754								754
1105								1105
900								900
1246								1246
572								572
905								905
380								380
296								296
433								433
229								229
225								225
832								832
855								855
298								298
433								433
8								8
572								572
920								920
507								507
1410								1410
359								359
998								998
685								685
1109								1109
968								968
1218								1218
516								516
568								568
332								332
1148								1148
1048								1048
549								549
599								599
547								547
551								551
706								706
722								722
876								876
412								412
923								923
1256								1256
601								601
981								981
454								454
1119								1119
802								802
526								526
902								902
453								453
648								648
514								514
1214								1214
423								423
720								720
742								742
1265								1265
1127								1127
1118								1118
677								677
1241								1241
1020								1020
880								880
344								344
1622								1622
1606								1606
505								505
1477								1477
1111								1111
892								892
1168								1168
1112								1112
1108								1108
1176								1176
630								630
1007								1007
1075								1075
612								612
714								714
630								630
1007								1007
1191								1191
1470								1470
1143								1143
676								676
638								638
1082								1082
1253								1253
702								702
1253								1253
1075								1075
803								803
638								638
1000								1000
1030								1030
1075								1075
505								505
1105								1105
1793								1793
960								960
1342								1342
1163								1163
1111								1111
892								892
1163								1163
564								564
1057								1057
836								836
527								527
855								855
1063								1063
1525								1525
1082								1082
1354								1354
1452								1452
668								668
1257								1257
1230								1230
747								747
1023								1023
1253								1253
459								459
810								810
910								910
1253								1253
1407								1407
504								504
253								253
850								850
174								174
613								613
476								476
1188								1188
811								811
1130								1130
885								885
819								819
366								366
1258								1258
781								781
1094								1094
1274								1274
686								686
1025								1025
500								500
557								557
995								995
692								692
1344								1344
885								885
258								258
558								558
964								964
1358								1358
527								527
1233								1233
288								288
567								567
529								529
501								501
1164								1164
341								341
687								687
793								793
541								541
529								529
594								594
1418								1418
813								813
668								668
665								665
495								495
508								508
774								774
542								542
976								976
527								527
646								646
765								765
661								661
804								804
759								759
693								693
326								326
579								579
141								141
761								761
1241								1241
166								166
1411								1411
568								568
604								604
694								694
688								688
736								736
539								539
1015								1015
852								852
996								996
1386								1386
771								771
447								447
536								536
472								472
1362								1362
999								999
1015								1015
1162								1162
812								812
712								712
1132								1132
1165								1165
812								812
652								652
282								282
814								814
410								410
721								721
864								864
909								909
932								932
562								562
754								754
265								265
697								697
741								741
626								626
900								900
567								567
815								815
660								660
724								724
203								203
1070								1070
788								788
216								216
1126								1126
927								927
667								667
689								689
994								994
936								936
1089								1089
248								248
831								831
508								508
1024								1024
1131								1131
1080								1080
799								799
831								831
444								444
1272								1272
149								149
495								495
1084								1084
373								373
800								800
375								375
1017								1017
959								959
435								435
789								789
630								630
832								832
301								301
359								359
251								251
1220								1220
1036								1036
717								717
304								304
223								223
827								827
678								678
630								630
554								554
467								467
371								371
863								863
548								548
583								583
344								344
486								486
913								913
343								343
861								861
951								951
1080								1080
305								305
814								814
1032								1032
170								170
416								416
362								362
1140								1140
328								328
1192								1192
886								886
177								177
1016								1016
749								749
1100								1100
1082								1082
772								772
1074								1074
543								543
175								175
1101								1101
582								582
621								621
678								678
662								662
957								957
502								502
322								322
1038								1038
872								872
572								572
1187								1187
398								398
687								687
818								818
511								511
685								685
167								167
460								460
1093								1093
648								648
896								896
376								376
190								190
1090								1090
760								760
732								732
982								982
149								149
712								712
673								673
465								465
190								190
202								202
1178								1178
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
663								663
564								564
624								624
808								808
1188								1188
624								624
1188								1188
564								564
564								564
808								808
624								624
684								684
624								624
748								748
748								748
808								808
624								624
808								808
60								60
624								624
808								808
808								808
1188								1188
808								808
808								808
624								624
624								624
60								60
808								808
1312								1312
60								60
60								60
624								624
1312								1312
60								60
60								60
624								624
748								748
748								748
624								624
1188								1188
1312								1312
564								564
624								624
624								624
624								624
60								60
1312								1312
60								60
1188								1188
748								748
624								624
60								60
624								624
808								808
624								624
624								624
60								60
624								624
975								975
254								254
806								806
1148								1148
1002								1002
1017								1017
932								932
623								623
320								320
1315								1315
1073								1073
1012								1012
1018								1018
245								245
183								183
830								830
798								798
923								923
768								768
942								942
370								370
697								697
340								340
287								287
1190								1190
255								255
285								285
1233								1233
1116								1116
479								479
525								525
470								470
462								462
999								999
944								944
1348								1348
729								729
1183								1183
625								625
708								708
762								762
684								684
903								903
965								965
161								161
778								778
977								977
764								764
408								408
977								977
855								855
817								817
554								554
921								921
555								555
812								812
1109								1109
592								592
566								566
306								306
1217								1217
691								691
993								993
834								834
923								923
1187								1187
127								127
695								695
1175								1175
537								537
785								785
769								769
548								548
656								656
577								577
786								786
434								434
203								203
799								799
589								589
486								486
1293								1293
891								891
633								633
551								551
729								729
1078								1078
1010								1010
920								920
884								884
645								645
296								296
1274								1274
586								586
894								894
556								556
598								598
1021								1021
430								430
498								498
975								975
243								243
343								343
826								826
969								969
722								722
1115								1115
526								526
474								474
304								304
928								928
1130								1130
584								584
432								432
1046								1046
802								802
976								976
748								748
461								461
863								863
413								413
411								411
415								415
763								763
335								335
1018								1018
943								943
244								244
1125								1125
1114								1114
618								618
1009								1009
950								950
428								428
831								831
391								391
161								161
205								205
206								206
648								648
1059								1059
922								922
724								724
560								560
592								592
739								739
435								435
858								858
737								737
939								939
956								956
389								389
343								343
548								548
791								791
341								341
923								923
388								388
588								588
733								733
944								944
358								358
393								393
814								814
969								969
810								810
257								257
538								538
367								367
853								853
287								287
577								577
316								316
417								417
877								877
555								555
1079								1079
216								216
239								239
670								670
780								780
584								584
1135								1135
605								605
821								821
1025								1025
679								679
1011								1011
1060								1060
422								422
1151								1151
979								979
884								884
1195								1195
891								891
948								948
1203								1203
1000								1000
743								743
865								865
716								716
1072								1072
1388								1388
1119								1119
528								528
1172								1172
152								152
490								490
950								950
1051								1051
627								627
1084								1084
340								340
718								718
1218								1218
589								589
996								996
958								958
1523								1523
1134								1134
1151								1151
835								835
969								969
880								880
1267								1267
503								503
472								472
781								781
1463								1463
709								709
735								735
1096								1096
998								998
1157								1157
1124								1124
652								652
899								899
691								691
462								462
640								640
648								648
1051								1051
1322								1322
1070								1070
1103								1103
678								678
1272								1272
777								777
788								788
290								290
897								897
675								675
73								73
874								874
1035								1035
1049								1049
227								227
589								589
888								888
436								436
454								454
692								692
651								651
299								299
675								675
1032								1032
1042								1042
207								207
769								769
934								934
1344								1344
540								540
1028								1028
592								592
349								349
393								393
202								202
1049								1049
891								891
923								923
603								603
1034								1034
1068								1068
363								363
718								718
347								347
546								546
889								889
585								585
970								970
448								448
838								838
838								838
838								838
838								838
838								838
838								838
838								838
838								838
838								838
838								838
838								838
1015								1015
492								492
910								910
1022								1022
1202								1202
1146								1146
890								890
972								972
158								158
838								838
1137								1137
175								175
1178								1178
675								675
558								558
739								739
1110								1110
1144								1144
660								660
1325								1325
1453								1453
649								649
342								342
887								887
269								269
632								632
664								664
700								700
1170								1170
718								718
408								408
867								867
539								539
1229								1229
899								899
332								332
1135								1135
513								513
1137								1137
1032								1032
300								300
973								973
773								773
398								398
918								918
1021								1021
416								416
785								785
858								858
465								465
490								490
620								620
651								651
563								563
663								663
1049								1049
895								895
339								339
982								982
937								937
820								820
989								989
755								755
840								840
1036								1036
884								884
1293								1293
763								763
1202								1202
1026								1026
838								838
334								334
615								615
474								474
873								873
914								914
325								325
1264								1264
1390								1390
834								834
427								427
284								284
1156								1156
1072								1072
877								877
759								759
907								907
910								910
1175								1175
925								925
821								821
487								487
735								735
1243								1243
1105								1105
923								923
979								979
380								380
911								911
464								464
1027								1027
1088								1088
724								724
813								813
763								763
1152								1152
480								480
641								641
1115								1115
601								601
838								838
1027								1027
577								577
924								924
1221								1221
1028								1028
842								842
1290								1290
1057								1057
1267								1267
1322								1322
1079								1079
726								726
947								947
864								864
933								933
1401								1401
1077								1077
707								707
450								450
1177								1177
881								881
588								588
837								837
954								954
959								959
1147								1147
1319								1319
629								629
1382								1382
918								918
1053								1053
1037								1037
1242								1242
186								186
492								492
551								551
338								338
636								636
566								566
1259								1259
858								858
942								942
874								874
634								634
505								505
1062								1062
630								630
609								609
333								333
1131								1131
1197								1197
569								569
327								327
535								535
497								497
318								318
612								612
577								577
1169								1169
512								512
619								619
477								477
673								673
638								638
670								670
663								663
464								464
591								591
363								363
197								197
574								574
421								421
794								794
378								378
1075								1075
743								743
453								453
1011								1011
271								271
324								324
620								620
831								831
1243								1243
325								325
535								535
210								210
936								936
838								838
708								708
618								618
503								503
489								489
806								806
441								441
1272								1272
955								955
948								948
497								497
750								750
806								806
1096								1096
309								309
708								708
896								896
578								578
591								591
1256								1256
571								571
471								471
318								318
267								267
620								620
633								633
702								702
512								512
324								324
130								130
324								324
583								583
1261								1261
531								531
699								699
453								453
307								307
370								370
1402								1402
745								745
270								270
613								613
1258								1258
677								677
1280								1280
1050								1050
1517								1517
892								892
1178								1178
1261								1261
1341								1341
451								451
1327								1327
657								657
1335								1335
740								740
1143								1143
1335								1335
1303								1303
1451								1451
1335								1335
1494								1494
1266								1266
662								662
634								634
250								250
1211								1211
472								472
1013								1013
1064								1064
608								608
799								799
625								625
995								995
676								676
857								857
370								370
1223								1223
499								499
1208								1208
1193								1193
308								308
256								256
1169								1169
400								400
591								591
479								479
827								827
454								454
455								455
302								302
75								75
458								458
717								717
351								351
844								844
403								403
661								661
484								484
399								399
622								622
676								676
487								487
781								781
352								352
215								215
293								293
520								520
388								388
701								701
959								959
415								415
445								445
656								656
997								997
238								238
598								598
818								818
790								790
1054								1054
981								981
1008								1008
1112								1112
547								547
911								911
881								881
394								394
159								159
911								911
331								331
1183								1183
998								998
523								523
998								998
1176								1176
1758								1758
1122								1122
1041								1041
1204								1204
979								979
972								972
758								758
449								449
449								449
868								868
1287								1287
876								876
945								945
1241								1241
1143								1143
689								689
584								584
1515								1515
1205								1205
354								354
783								783
933								933
491								491
426								426
585								585
547								547
1243								1243
1212								1212
1024								1024
556								556
564								564
586								586
944								944
621								621
462								462
758								758
1238								1238
1077								1077
523								523
331								331
708								708
1274								1274
1064								1064
783								783
1095								1095
660								660
757								757
523								523
876								876
1335								1335
1758								1758
695								695
1157								1157
490								490
289								289
331								331
983								983
917								917
917								917
848								848
486								486
560								560
441								441
388								388
807								807
876								876
1231								1231
1649								1649
523								523
354								354
1230								1230
1488								1488
597								597
841								841
1040								1040
849								849
1489								1489
1224								1224
1231								1231
1070								1070
583								583
524								524
979								979
364								364
888								888
1400								1400
698								698
888								888
986								986
846								846
564								564
1355								1355
1760								1760
1117								1117
519								519
1567								1567
1408								1408
1082								1082
1453								1453
1522								1522
925								925
208								208
1138								1138
1313								1313
1335								1335
697								697
1144								1144
653								653
1167								1167
1399								1399
1008								1008
317								317
1692								1692
638								638
1193								1193
1851								1851
414								414
758								758
1167								1167
1117								1117
391								391
914								914
1558								1558
1116								1116
1481								1481
311								311
1762								1762
1310								1310
892								892
1069								1069
181								181
738								738
697								697
96								96
924								924
915								915
420								420
1066								1066
254								254
471								471
981								981
556								556
806								806
443								443
628								628
838								838
1057								1057
705								705
1164								1164
897								897
201								201
265								265
1129								1129
1075								1075
160								160
717								717
553								553
578								578
145								145
877								877
201								201
413								413
383								383
803								803
438								438
913								913
240								240
316								316
647								647
264								264
922								922
1148								1148
453								453
69								69
542								542
917								917
238								238
1079								1079
587								587
552								552
921								921
244								244
726								726
504								504
229								229
1124								1124
842								842
317								317
335								335
565								565
931								931
900								900
960								960
1156								1156
453								453
1064								1064
579								579
987								987
813								813
792								792
813								813
215								215
451								451
880								880
153								153
288								288
453								453
448								448
277								277
204								204
833								833
723								723
917								917
459								459
941								941
189								189
837								837
195								195
611								611
335								335
762								762
1145								1145
1086								1086
148								148
477								477
178								178
801								801
1192								1192
1224								1224
1299								1299
361								361
543								543
917								917
1204								1204
1397								1397
1029								1029
1141								1141
930								930
1294								1294
1330								1330
739								739
1632								1632
103								103
1283								1283
1562								1562
512								512
1476								1476
1169								1169
1402								1402
346								346
400								400
1554								1554
1072								1072
909								909
233								233
1294								1294
585								585
841								841
1284								1284
1543								1543
536								536
854								854
563								563
748								748
1052								1052
1148								1148
436								436
608								608
789								789
1240								1240
1036								1036
1672								1672
791								791
775								775
1786								1786
1028								1028
1043								1043
771								771
1063								1063
936								936
1469								1469
920								920
241								241
1159								1159
825								825
775								775
855								855
1204								1204
649								649
785								785
1014								1014
454								454
825								825
1065								1065
1026								1026
465								465
453								453
1355								1355
1208								1208
1661								1661
1078								1078
1359								1359
751								751
648								648
1102								1102
407								407
740								740
755								755
777								777
1140								1140
1388								1388
1241								1241
912								912
909								909
1504								1504
1489								1489
1100								1100
785								785
630								630
1023								1023
417								417
1299								1299
1221								1221
773								773
1123								1123
469								469
704								704
764								764
1106								1106
373								373
892								892
399								399
1317								1317
1305								1305
1253								1253
1311								1311
822								822
438								438
738								738
833								833
1095								1095
708								708
240								240
674								674
799								799
1097								1097
885								885
1184								1184
1175								1175
528								528
730								730
890								890
739								739
841								841
1270								1270
613								613
456								456
859								859
933								933
973								973
523								523
642								642
826								826
512								512
526								526
1124								1124
796								796
425								425
1325								1325
1461								1461
1627								1627
504								504
1361								1361
679								679
737								737
801								801
1281								1281
763								763
1309								1309
939								939
1277								1277
881								881
631								631
1009								1009
603								603
793								793
352								352
1070								1070
959								959
315								315
657								657
196								196
312								312
1172								1172
1207								1207
400								400
599								599
422								422
336								336
319								319
432								432
881								881
759								759
667								667
625								625
1121								1121
1110								1110
714								714
668								668
389								389
832								832
616								616
350								350
248								248
1206								1206
266								266
1200								1200
1018								1018
761								761
458								458
698								698
721								721
301								301
859								859
279								279
96								96
877								877
741								741
999								999
997								997
780								780
186								186
994								994
620								620
459								459
565								565
365								365
229								229
1123								1123
756								756
676								676
887								887
939								939
360								360
417								417
181								181
539								539
808								808
1115								1115
368								368
340								340
511								511
929								929
398								398
387								387
1021								1021
380								380
203								203
871								871
756								756
765								765
1090								1090
460								460
981								981
422								422
447								447
1046								1046
1021								1021
418								418
871								871
220								220
606								606
967								967
919								919
902								902
492								492
867								867
1172								1172
452								452
1106								1106
817								817
975								975
1250								1250
1119								1119
419								419
1264								1264
687								687
1252								1252
1216								1216
692								692
713								713
900								900
625								625
527								527
311								311
293								293
622								622
994								994
1409								1409
618								618
849								849
899								899
339								339
1477								1477
320								320
1110								1110
1223								1223
922								922
641								641
625								625
790								790
513								513
1020								1020
402								402
124								124
637								637
362								362
1309								1309
537								537
766								766
1028								1028
1012								1012
919								919
1411								1411
406								406
876								876
374								374
729								729
580								580
717								717
1093								1093
888								888
195								195
825								825
1114								1114
1314								1314
871								871
1025								1025
117								117
1204								1204
795								795
916								916
805								805
1215								1215
868								868
824								824
565								565
321								321
961								961
637								637
1026								1026
686								686
375								375
921								921
992								992
1126								1126
1541								1541
1095								1095
369								369
624								624
377								377
841								841
1210								1210
787								787
814								814
1013								1013
544								544
1172								1172
415								415
1008								1008
556								556
1308								1308
1073								1073
1344								1344
1212								1212
1183								1183
659								659
799								799
892								892
1364								1364
962								962
713								713
242								242
960								960
1076								1076
836								836
680								680
980								980
632								632
987								987
900								900
848								848
997								997
264								264
1017								1017
944								944
1380								1380
1011								1011
1225								1225
1296								1296
836								836
1024								1024
1278								1278
580								580
999								999
626								626
1083								1083
1329								1329
816								816
177								177
629								629
1095								1095
559								559
527								527
1222								1222
904								904
725								725
824								824
1090								1090
505								505
1163								1163
653								653
1280								1280
985								985
545								545
575								575
1197								1197
431								431
518								518
511								511
1074								1074
738								738
852								852
773								773
528								528
338								338
479								479
769								769
887								887
368								368
538								538
1161								1161
425								425
1083								1083
509								509
1152								1152
1335								1335
1243								1243
173								173
780								780
1173								1173
1047								1047
730								730
785								785
917								917
845								845
160								160
639								639
902								902
676								676
698								698
1065								1065
807								807
1374								1374
1418								1418
855								855
694								694
737								737
1421								1421
1306								1306
801								801
1001								1001
735								735
685								685
231								231
1206								1206
1139								1139
916								916
1624								1624
981								981
779								779
478								478
1002								1002
576								576
1371								1371
1354								1354
433								433
1043								1043
724								724
720								720
828								828
1211								1211
882								882
440								440
1465								1465
475								475
1003								1003
1006								1006
1589								1589
1021								1021
1231								1231
723								723
899								899
1334								1334
892								892
1341								1341
1327								1327
698								698
350								350
618								618
778								778
516								516
662								662
1095								1095
953								953
900								900
670								670
166								166
898								898
425								425
492								492
786								786
971								971
828								828
434								434
742								742
814								814
743								743
1432								1432
1009								1009
897								897
580								580
1169								1169
1075								1075
459								459
1269								1269
408								408
582								582
903								903
1248								1248
903								903
705								705
767								767
491								491
1017								1017
337								337
305								305
786								786
403								403
499								499
740								740
588								588
993								993
171								171
840								840
1206								1206
657								657
1330								1330
292								292
1079								1079
1255								1255
1149								1149
1255								1255
771								771
1125								1125
1336								1336
1160								1160
1468								1468
1161								1161
459								459
498								498
907								907
1207								1207
843								843
918								918
1358								1358
795								795
785								785
420								420
1050								1050
532								532
938								938
505								505
1245								1245
767								767
856								856
684								684
898								898
565								565
1053								1053
560								560
1223								1223
614								614
790								790
1537								1537
949								949
1041								1041
391								391
705								705
667								667
585								585
363								363
794								794
582								582
799								799
1336								1336
